recipe_id,recipe_name,han_score_raw,han_score
338,Thai Cucumber Relish Recipe,0.033711012,0.77880025
339,Simple Peruvian (Mayocoba) Beans Salad Recipe,0.03224704,0.75985247
340,Moroccan Style Vegetable Stew Recipe,0.033988867,0.78239644
341,Broccoli and Mushroom Stir Fry Recipe,0.033507444,0.77616554
342,Chicken And Basil Quiche Recipe,0.017326871,0.5667449
343,Niramish Aloo Dum Recipe,0.03476322,0.7924187
344,Minestrone Soup Recipe,0.033183403,0.7719716
345,Gawarphali Ki Sabzi Recipe -Cluster Beans Sabzi,0.033358704,0.77424043
346,Spinach Sun Dried Tomato Pasta Recipe,0.03205036,0.7573069
347,Andhra Style Potato Korma Recipe,0.033531155,0.7764724
348,Deviled Eggs Recipe With Mayo And Mustard Recipe,0.034491323,0.7888996
349,Tawa Paratha Recipe - Plain Paratha,0.02953362,0.7247335
350,Paruppu Keerai Masiyal Recipe - Red Amaranth With Toor Dal,0.0369033,0.82011706
351,Bengali Style Kosha Mangsho Recipe- Spicy Mutton Curry,0.018295694,0.57928413
352,Bhang Thandai Recipe,0.03394593,0.78184074
353,Andhra Vankaya Fry Recipe With Peanuts - Brinjal Peanut Sabzi,0.033005394,0.7696676
354,Mexican Corn Salsa Recipe,0.03347809,0.77578557
355,Kashmiri Style Rajma Gogji Recipe - Kidney Beans & Turnip Curry,0.033494733,0.77600104
356,Israeli Couscous Minestrone Soup Recipe,0.03164996,0.7521246
357,Butternut Squash Gratin Recipe,0.034127183,0.78418666
358,Andhra Style Majjige Saaru/Salla Charu Recipe (Spicy Yogurt Curry Recipe),0.034347836,0.7870425
359,Assorted Cheese Platter Served With Fruits & Crackers,0.032867286,0.76788014
360,Chemmeen Muringakka Curry Recipe -Prawn Drumstick Curry,0.036485333,0.8147075
361,Mutton Dum Biryani Recipe,0.03189418,0.7552855
362,Fajeto Recipe - Gujarati Ripe Mango Curry Recipe,0.036333513,0.81274253
363,Cheesy Bread Pizza Recipe With Roasted Veggies,0.032319076,0.7607848
364,Capsicum Curry Recipe,0.03312239,0.7711819
365,Pata Gobi Aur Kele Kofta Curry Recipe - No onion No Garlic,0.03414263,0.7843865
366,Calzone/ Pocket Pizza/ Mc Puffs Recipe (With Baked Option),0.035451185,0.8013228
367,Cheesy Baked Potato Gratin With Sweet Corn,0.033912368,0.78140634
368,Spicy Aloo Naan Recipe,0.034854706,0.79360276
369,Rajma Wrap Recipe With Carrot Cucumber Sandwich Spread,0.035843614,0.8064019
370,Sweet Potato & Lentil Tacos Recipe With Cranberries,0.033564698,0.77690655
371,Pudina Tawa Paratha Recipe (Mint Leaf Skillet Flat Bread),0.028688885,0.71380025
372,Dappalam Recipe- Andhra Vegetable Stew Recipe,0.029695192,0.72682464
373,Broccoli Mushroom Bean Sprouts Stir Fry Recipe,0.028980905,0.71757984
374,Vegetable Tortilla Pizza Recipe,0.029781096,0.72793645
375,French Toast Recipe Flavored with Orange,0.03421585,0.7853342
376,Aluchi Bhaji Recipe - Maharashtrian Style Colocasia Leaves Curry,0.033844087,0.7805226
377,Sattu Ka Paratha Recipe (Stuffed Channa Dal Flour Paratha),0.030390777,0.7358274
378,Vazha Thandu Poriyal Recipe - Tamil Nadu Style Dry Banana Stem Fry,0.035786897,0.8056678
379,Shakshuka With Spinach & Feta Cheese Recipe,0.030663244,0.73935384
380,Gahat Rasmi Badi Recipe (Uttaranchal Kulith Koftas In Tomato Onion Gravy),0.032246716,0.7598483
381,Egg In A Biscuit Recipe,0.03143589,0.74935395
382,Broccoli and Paneer Paratha Recipe,0.03210806,0.7580537
383,Chawli Ki Phali & Aloo Sabzi Recipe,0.03371055,0.7787943
384,Aloo Matar Korma Recipe In White Gravy,0.033199638,0.7721817
385,Onion Thepla Recipe,0.03319914,0.7721752
386,Spinach Thalipeeth Recipe,0.035866134,0.8066934
387,Methi Jowar Ragi Thalipeeth Recipe - Healthy Diabetic Friendly Recipe,0.03408608,0.78365463
388,Lauki and Whole Green Moong Dal Cheela Recipe,0.033215065,0.77238137
389,Creamy Mushroom Mini Pie Recipe,0.03324741,0.77279997
390,Broccoli Cheddar Frittata Recipe,0.031872626,0.75500655
391,One Pot Mixed Vegetable Curry Recipe Using Preethi Electric Pressure Cooker,0.033781342,0.77971053
392,Greek Style Grilled Pita Pizza Recipe,0.0346818,0.7913649
393,Muesli and Oats Waffle with Apricots Recipe,0.02679872,0.6893364
394,Cauliflower Paneer Kofta Curry Recipe,0.03258025,0.7641651
395,Nellikai Pachadi Recipe (Amla/ Gooseberry Raita),0.034921378,0.79446566
396,Aratikaya Masala Pulusu Recipe - Raw Banana Stir Fry,0.030502027,0.73726726
397,Pattani Kootu Recipe (Green Peas Curry),0.035677437,0.80425113
398,Mixed Beans Salad Recipe,0.034635518,0.7907659
399,Mexican Style Sopa De Frijol Recipe - Red Kidney Beans Soup,0.035709135,0.8046614
400,Baby Corn and Green Peas Sabzi Recipe,0.03449908,0.789
401,"Roasted Apple, Onions and Cheese Focaccia Recipe",0.034299616,0.7864184
402,Cheesy Bruschetta With Capsicum And Tomatoes Recipe,0.035804998,0.8059021
403,Crispy Chicken Nuggets Recipe - KFC Style,0.019181991,0.5907552
404,Pulikuthi Upperi Recipe - Spicy & Tangy Palakkad Poriyal Recipe,0.03590801,0.80723536
405,One Pot Tex-Mex Penne Pasta Recipe,0.031165833,0.7458587
406,Paneer Stuffed Ragi Paratha Recipe - High Protein Breakfast,0.030469842,0.7368507
407,Whole Wheat Pasta Salad With Capsicum And Corn Recipe,0.033289593,0.77334595
408,Mushroom Fried Rice Recipe,0.033014443,0.76978475
409,Garlic Bread With Herb Butter Recipe,0.029112745,0.71928614
410,Cheesy Mushroom Masala Dosa Recipe,0.032191724,0.7591365
411,Tawa Gobi Manchurian - Healthy Delicious Cauliflower Manchurian,0.035191517,0.797962
412,Kashmiri Style Pulao With Coconut Milk Recipe,0.032907072,0.76839507
413,Tzatziki Recipe - A Greek Yogurt Dip,0.031324014,0.747906
414,Mediterranean Dajaj Mechwi Recipe,0.031398665,0.7488722
415,Stuffed Ridge Gourd Recipe,0.034209847,0.78525656
416,Thai Style Curried Corn Fritters Recipe,0.03348058,0.7758179
417,Homemade Plum Jam Recipe - Plum Preserve,0.030686054,0.73964906
418,Kongunad Chicken Fry Recipe,0.019003248,0.5884418
419,Stir Fried Wild Rice with Peri Peri Tofu Recipe,0.03305808,0.77034956
420,"Focaccia Bread Recipe With Cherry Tomatoes, Basil Pesto And Goat Cheese",0.033862043,0.780755
421,Buckwheat and Oatmeal Chocochip Pancakes Recipe (Eggless),0.034031495,0.7829482
422,Mexican Quinoa Bean Salad Recipe,0.034384176,0.78751284
423,Baked Fish Crisps Recipe (Fish Fry In Oven),0.018828347,0.5861781
424,Long Brinjal Poriyal Masala Recipe - Green Baingan Sabzi,0.033404127,0.7748283
425,Easy Creamy Chicken Curry Recipe,0.03331602,0.77368796
426,Chenai Kizhangu Masiyal-South Indian Style Yam Masiyal,0.033503704,0.77611715
427,Whole Wheat Chocolate Chip Pancakes With Apples Recipe,0.032852717,0.76769155
428,Sindhi Dharan Ji Kadhi Recipe - Besan Tikkis In Tomato Gravy,0.034731414,0.792007
429,Herbed Egg Canapé Recipe with Dijon Mustard,0.0349823,0.7952542
430,Kala Chana Pilaf Recipe,0.030979099,0.7434419
431,Stuffed Mushrooms With Spinach & Parmesan Recipe,0.032644883,0.76500165
432,Mint Coriander Spice Pulao Recipe,0.03289151,0.76819366
433,Baked Pasta Recipe With Spinach And Artichoke,0.035848916,0.8064705
434,Spinach Buns Recipe (Masala Palak Pav),0.034342192,0.7869694
435,Kerala Style Chena Mezhukkupuratty Recipe - Yam Stir Fry,0.034047157,0.78315085
436,Chilli Oil Recipe,0.028833412,0.7156708
437,Murgh Palak Recipe - Chicken In Spinach Gravy,0.033572704,0.77701014
438,Kashmiri Style Chaman Recipe-Qaliya Cottage Cheese Curry,0.035450395,0.8013126
439,Chicken Xacuti Recipe - Goan Chicken Gravy,0.016076544,0.5505623
440,Lemon Rice Recipe - Elumichai Sadam/Chitranna,0.034419112,0.787965
441,Carrot Methi Pachadi Recipe,0.033015955,0.7698043
442,Madakasan Recipe - Coconut Filled Crepes with Berry Sauce,0.034418076,0.7879516
443,Spicy Babycorn Satay Recipe,0.031581357,0.75123674
444,Cauliflower And Soya Chunks Sabzi Recipe,0.03387517,0.7809249
445,Thatta Payaru Sambar Recipe - Black Eyed Beans Sambar,0.031235084,0.746755
446,Roasted Fennel and Tomato Soup Recipe,0.035178892,0.79779863
447,Fish Tandoori Recipe,0.019338796,0.5927847
448,Homemade Tater Tots Recipe,0.034813132,0.79306465
449,Pepe Ghonto Recipe -Bengali Style Raw Papaya Sabzi,0.030478947,0.7369685
450,Arugula Watermelon and Feta Salad Recipe,0.033966918,0.78211236
451,Doodh Jhinge Curry Recipe-Ridge Gourd Cooked In Milk,0.03403272,0.78296405
452,Phulka Recipe (Roti/Chapati) - Puffed Indian Bread,0.02947248,0.72394216
453,Thai Som Tum Recipe (Thai Green Papaya Salad),0.030208278,0.7334654
454,Baked Cheesy Pasta With Garlic & Crunchy Peanuts Recipe,0.031628564,0.7518477
455,Chettinad Chicken Recipe | Pepper Chicken Dry | South Indian,0.021319542,0.61842096
456,Semolina French Toast Recipe,0.034792848,0.79280216
457,Sali Par Eedu Recipe - Parsi Breakfast Eggs On Fried Potato,0.03257231,0.76406235
458,Gongura Chicken Curry Recipe - Andhra Style Gongura Chicken,0.03321068,0.77232456
459,Chocolate Chip Oat Bran Cereal Recipe With Fruits & Nuts,0.033596344,0.77731615
460,Murgh Aur Masoor Dal Recipe-Bombay Style Chicken with Dal,0.017844029,0.57343835
461,Rajasthani Chawle Wale Dhokle Recipe,0.031695936,0.7527197
462,High Protein Broccoli and Dill Stuffed Paratha Recipe,0.03303892,0.77010155
463,Sweet Potato Gratin With Fresh Herbs Recipe,0.03350715,0.77616173
464,Tofu Bhurji Recipe - Spicy Scrambled Tofu,0.03001622,0.73097956
465,Mangalorean Kadle Manoli Recipe - Tindora Kala Chana Sabzi,0.034620527,0.79057187
466,Cheesy Garlic Spinach Corn Paneer Sandwich Recipe,0.03043871,0.73644775
467,Caramelised Onion Rosemary Chicken Recipe,0.013984995,0.523492
468,Chinese Oats Paneer Manchurian Kathi Roll Recipe,0.034433216,0.7881475
469,Peanut Hummus Recipe,0.031137526,0.74549234
470,Dal Bukhara Recipe (Punjabi Style Black Urad Dal),0.032617375,0.76464564
471,Stuffed Peppers with Roasted Vegetables Oats and Paneer,0.034162592,0.7846449
472,Penne Pasta Recipe In Roasted Carrot Sauce & Olives,0.035531823,0.8023665
473,Thai Raw Papaya Salad Recipe With Lemon Peanut & Honey Dressing,0.03291456,0.768492
474,Kela Matar ki Sabzi Recipe - Raw Banana Green Peas Stir Fry,0.033760738,0.77944386
475,Raw Mango Puliyogare Gojju Recipe With Peanuts,0.03398992,0.7824101
476,Patta Gobi Sabzi Recipe - Cabbage Tomato Sabzi,0.034256272,0.7858574
477,Watermelon Panzanella Salad Recipe,0.034928717,0.7945607
478,Chana Dal Pulao Recipe,0.03619771,0.8109849
479,Coorg Koli Curry Recipe - Coorgi Chicken Curry,0.037173536,0.8236147
480,Gajar Methi Sabzi Recipe (Carrot Fenugreek Leaves Stir Fry),0.036102913,0.8097579
481,Penne Rigate With Minced Chicken Sauce & Cheese Recipe,0.032747857,0.7663344
482,Dhania Murgh Makhani Recipe,0.034988474,0.7953341
483,Grilled Vegetarian Moussaka Recipe With Soy Granules,0.031806044,0.7541448
484,Tangy Tomato Pie Tart Recipe,0.031994518,0.75658417
485,Palak Makhana Recipe (Navratri Fasting/Vrat Recipe),0.034589164,0.7901659
486,Jerk Chicken With Rice And Peas Pilaf Recipe,0.016045762,0.55016387
487,Matar Millet Pulao Recipe - Peas Pulao Recipe,0.03371425,0.77884215
488,Sprouted Mung Bean and Spinach Soup Recipe,0.02876884,0.7148351
489,German Pancakes with Caramelised Apples Recipe,0.032234263,0.7596871
490,Senai Kizhangu Poriyal Recipe-Yam Poriyal Recipe,0.030272536,0.73429704
491,Burnt Garlic Veg Fried Rice Recipe,0.036823634,0.819086
492,Jowar Bajra Garlic Roti Recipe,0.03238731,0.7616679
493,Poosanikai Haddu Sweet Curry Recipe - Pumpkin Sweet Curry,0.03694981,0.8207191
494,Murg Badami Recipe - Chicken In Almond Gravy,0.035080086,0.7965198
495,Uttarkhand Style Mixed Bhaddu Dal Recipe,0.03224287,0.7597985
496,Muesli Chia Seed and Dry Fruit Jar Recipe,0.025894254,0.6776301
497,Chinese Fried Rice Recipe With Chicken And Shredded Lettuce,0.032927904,0.7686647
498,Tomato Kurma Recipe - Thakkali Kurma For Biryani & Parotta,0.03447794,0.7887264
499,Nutty Aloo Paratha Recipe,0.033657316,0.77810526
500,Satsaagi Recipe - Sindhi Seven Vegetable Sabzi No Onion No Garlic,0.030945944,0.7430128
501,Egyptian Koshari Recipe,0.033996034,0.78248924
502,Mutta Salna Recipe (South Indian Style Egg Drop Gravy),0.0338667,0.78081524
503,Navel Orange Marmalade Recipe,0.031383395,0.7486746
504,Sweet Potato Gnocchi Recipe With Garlic And Herb Butter,0.035556793,0.8026897
505,Mint Flavoured Mixed Vegetable Pulao Recipe,0.033635505,0.777823
506,Beets & Yogurt Soup Recipe by Chef Vikas Khanna,0.033488046,0.7759145
507,Grated Beetroot Chilli Paratha Recipe,0.034787487,0.7927328
508,Chicken Barbecue Pizza Recipe,0.034784023,0.79268795
509,Sweet Potato Thepla/Paratha Recipe,0.035950936,0.80779094
510,Karwar Style Karatya Kismore Recipe - Sweet Tangy Bitter Gourd Sabzi,0.036954485,0.82077956
511,Parmesan And Fresh Herbs Savoury Scones Recipe,0.03329524,0.773419
512,Halli Style Mutton Saaru Recipe - South Indian Mutton Curry,0.03473248,0.7920208
513,Doli Ki Roti Recipe | Classic Sourdough Bread Recipe from Multan,0.034224898,0.78545135
514,Fried Artichokes Recipe Flavored With Lemon & Ginger,0.032556962,0.7638637
515,Thai Style Raw Papaya Fried Rice Recipe,0.031720437,0.7530368
516,Sweet Corn Coriander Rice Recipe,0.034189086,0.7849878
517,Aloo Potol Posto Recipe (Aloo Parwal in Poppy Seed Masala Recipe),0.03404844,0.7831675
518,Stuffed Jacket Potatoes Recipe,0.03269641,0.7656686
519,Spicy Soya Keema Masala Recipe,0.03189299,0.75527006
520,Pizza Pinwheels Recipe,0.03411939,0.78408575
521,Vegan Curried Rice with Chickpeas Recipe,0.034751814,0.7922711
522,Udupi Style Sambar Recipe - Masala Huli With Mixed Vegetables,0.036772985,0.8184305
523,Thai Basil Chicken Recipe-Pad Krapow Gai,0.033534475,0.77651536
524,Fish Tikka Masala Gravy Recipe,0.018212318,0.578205
525,Dondakkai / Kovakkai Poriyal Recipe - Tindora Poriyal,0.03347393,0.7757318
526,Delicious Avocado Salad Recipe with Vegetables,0.033427894,0.77513593
527,Nagori Puri Recipe (Semolina Puri),0.034177348,0.7848359
528,Lemon Parsley Quinoa Recipe,0.028968286,0.71741647
529,Grilled Stuffed Mushrooms Recipe With Onion Parmesan & Herbs,0.033964593,0.78208226
530,Stuffed Cabbage Rolls Recipe With Creamy Tomato Garlic Sauce,0.03415609,0.7845608
531,Lahsuni Paneer Recipe - Paneer Flavoured With Garlic,0.034537315,0.7894949
532,Palak And Kala Chana Sukhi Sabzi Recipe,0.036058012,0.8091768
533,Spicy Pressure Cooker Mutton Curry Recipe,0.03470937,0.79172176
534,Stuffed Mooli Paratha Recipe With Radish Greens,0.03361482,0.7775553
535,Buttered Herbed Rice Recipe,0.03117474,0.74597394
536,Brahmin Style Vegetable Kurma Recipe,0.03472068,0.7918681
537,Grilled Tofu Satay Recipe With Peanut Dipping Sauce,0.02914014,0.71964073
538,Cheese Walnut Toast Recipe,0.032552388,0.7638045
539,Prawn Fritters Recipe (Shrimp Vadai),0.035938688,0.80763245
540,Quick And Spicy Bell Pepper Pasta Recipe,0.03562831,0.80361533
541,Tok Dal Recipe (Bengali Style Masoor Dal),0.03164511,0.7520619
542,Cantonese Chicken With Mushrooms Recipe,0.030681953,0.739596
543,Nimki Aloo Anardana Curry Recipe - Potato And Nimki Curry,0.034226183,0.785468
544,No Onion No Garlic Aloo Gajar Ki Sabzi Recipe,0.03516493,0.7976179
545,Karnataka Style Badanekayi Palya Recipe - Long Brinjal In Spicy Coconut Recipe,0.03732917,0.82562906
546,Sauteed Spinach With Garlic And Cheese Recipe,0.034777272,0.7926006
547,Karnataka Style Sabsige Soppu Akki Rotti (Dill leaves and flattened Rice Bread Recipe),0.035794474,0.8057659
548,Aloo Raswala Sabzi Recipe,0.034091786,0.7837285
549,Attukal Soup Recipe | Paya Soup,0.030771663,0.74075705
550,Tea Spiced Nuts Recipe (Skillet Roasted),0.034901716,0.7942112
551,"Lettuce, Orange And Spinach Salad Recipe",0.0324182,0.76206774
552,अरबी मसाला कसूरी मेथी के साथ - Arbi Masala (Recipe In Hindi),0.035520885,0.80222493
553,Singhara Pulao Recipe - Water Chestnut Mixed Rice,0.03438566,0.78753203
554,Cold Potato Salad With Cilantro Dressing Recipe,0.03122728,0.746654
555,Pasta In Spinach Basil Sauce Recipe,0.032318726,0.7607803
556,Kasuri Methi Paneer Sabzi Recipe,0.03230565,0.76061106
557,Bread Toast Recipe,0.033820793,0.7802211
558,Spinach Omelette Recipe,0.03153421,0.7506265
559,Apple Carrot Sweet Potato Soup With Garam Masala Roasted Chickpeas Recipe,0.03435064,0.7870788
560,Mini Potato Cheesy Au Gratin Recipe,0.03398416,0.7823355
561,Eggless Banana Walnut Bread Made with Archana's Kitchen Eggless Rich Vanilla Cake Mix,0.032701544,0.765735
562,Bengali Style Labra Recipe - Mix Vegetable Sabzi,0.03420978,0.7852557
563,Matta Rice/ Chemba Rice Recipe-Pressure Cooker Method,0.031182142,0.74606985
564,Provençal Tomato Rice Soup Recipe,0.0326809,0.76546776
565,Spring Onion Dosa Recipe,0.0376418,0.8296753
566,Mushroom & Goat Cheese Omelette with Spinach Recipe,0.03392103,0.78151846
567,"Kashmiri Pulao Recipe - Pulao Spiced With Saffron, Whole Spices & Nuts",0.03463642,0.79077756
568,Veg Mughlai Paratha Recipe,0.02918313,0.72019714
569,Dhaba Style Chana Masala From Deserts of Jaisalmer,0.02929578,0.72165513
570,Wheat Berry Salad With Cranberries & Carrots Recipe,0.030738384,0.74032634
571,Menthi Vankaya Recipe - Andhra Style Fenugreek Spiced Baingan,0.034166753,0.7846988
572,Arbi Dahi Wali Sabzi Recipe,0.03293012,0.7686934
573,Sweet Corn Poriyal Recipe,0.03613844,0.8102178
574,Red Capsicum Poriyal Recipe - Red Bell Pepper Stir Fry,0.034507286,0.7891062
575,Pea And Spring Onion Soup Recipe,0.034585718,0.7901213
576,Warqi Paratha Recipe,0.034127295,0.7841881
577,Chettinad Vegetable Pulao Recipe,0.03485831,0.7936494
578,Kerala Style Pacha Mango Avial Recipe,0.03545545,0.801378
579,Andhra Style Vankaya Kothimeera Karam Recipe - Brinjal Cooked With Spicy Coriander Mix Recipe,0.034166753,0.7846988
580,Pavakka Pachadi Recipe - Bitter Gourd Pachadi,0.03540283,0.80069697
581,Mirchicha Chatka (Fire Roasted Chillies With Yogurt Recipe),0.036343187,0.8128678
582,Pumpkin Hummus Recipe,0.030848274,0.74174863
583,Goan Vegetable Curry Recipe,0.031616528,0.75169194
584,Aloo Konir Dom Recipe (Assamese Egg & Potato Curry),0.034903426,0.7942333
585,Bruschetta With Coriander Mint Pesto And Red Bell Peppers Recipe,0.033990387,0.7824161
586,Sindhi Koki Recipe-Masala Roti With Onions And Green Chillies,0.034664657,0.791143
587,Urulai Kizhangu Masiyal Recipe (Potatoes in a Tangy lemon and Ginger Gravy),0.030928016,0.7427807
588,Karwar Style Bibya Usal Recipe (Spiced Cashew Nut Sabzi),0.0371381,0.8231561
589,Thekera Tenga Recipe,0.035227846,0.79843223
590,Singapore Style Chicken Layered Fried Rice Recipe,0.031971846,0.75629073
591,Bread Tartlets Recipe filled with Roasted Mushrooms and Cheese,0.034134947,0.7842871
592,Paneer Stuffed Bhindi Masala Recipe,0.034432277,0.7881354
593,Red Lentil Curry Without Coconut Recipe,0.032084018,0.7577425
594,Quick And Easy Baked Beans Shakshuka Recipe,0.032738913,0.76621866
595,Matar Paneer Kachori Korma Recipe - Green Peas And Paneer Kachori Curry,0.034851864,0.793566
596,Pistachio & Cranberry Broken Wheat Pilaf Recipe,0.029778998,0.7279093
597,Odisha Style Dal Tadka Recipe,0.03132746,0.7479506
598,Soto Ayam Recipe - Indonesian Chicken Noodle Meal bowl,0.016772917,0.5595752
599,Kaccha Kela Aur Bhindi Ki Sabzi Recipe - Raw Banana & Ladies Finger Stir Fry,0.0312554,0.747018
600,Thengai Poornam Kozhukattai / Ukadiche Modak Recipe With Rice Flour,0.03539837,0.8006393
601,Hare Tamatar Ki Sabzi Recipe - Raw Tomato Curry,0.030493122,0.737152
602,Broccoli Salad Recipe with Roasted Onion & Peppers,0.029995015,0.73070514
603,5 Grain Greek Yogurt Fruit Parfait Recipe,0.028900087,0.7165338
604,Kohlrabi Recipe (Knol Khol Poriyal),0.03619771,0.8109849
605,Konkani Style Karate Batate Puddi Sagle Recipe - Bitter Gourd & Potato Curry,0.037486415,0.82766426
606,Fennel Pesto Pull-Apart Bread Recipe,0.03401996,0.7827988
607,Russian Radish Cucumber Salad Recipe,0.035317164,0.7995882
608,Brinjal Capsicum Sabji Recipe,0.033953577,0.7819397
609,Tandoori Mayonnaise Chicken Cigar Recipe,0.031526096,0.7505215
610,Chicken With Mushroom Sauce Recipe,0.031648893,0.75211084
611,Bhugi Dal Paratha Recipe - Moong Dal Paratha,0.02993617,0.7299435
612,Whole Wheat Naan Recipe,0.03150097,0.7501963
613,"Mexican Breakfast Tortilla, Fried Eggs & Black Beans With Salsa Recipe",0.03267996,0.76545566
614,Punjabi Methi Kadhi Recipe - Fenugreek Leaf Yogurt Curry,0.034379516,0.7874525
615,Mexican Fiesta Soup With Roasted Tomatillo Pesto Recipe,0.03537836,0.80038023
616,Bihari Shakarkand Bhujiya Recipe - Spicy Sweet Potato Sabzi,0.034432277,0.7881354
617,Mangalorean Style Kuvalyacho Pollav Recipe (Yellow Pumpkin Curry Recipe),0.035608288,0.8033562
