recipe_id,recipe_name,expiry_score
13882,Shahi Tindora Recipe - Tindora In Cashew Nut Gravy,1.0
3204,Murgh Masala Recipe - Chicken Tangdi Masala,1.0
7119,Manga Rasam Recipe - Raw Mango Rasam Recipe,1.0
18233,Murgh Masala Recipe - Chicken Tangdi Masala,1.0
292,Sprouted Horse Gram Thoran Recipe - No Onion No Garlic,1.0
18231,Brinjal Prawns Masala Curry Recipe - Baingan Prawn Masala,1.0
2787,Kerala Style Varutharacha Mutton Curry Recipe,1.0
7088,Tomato Quinoa Recipe - With A South Indian Twist,1.0
14675,Rajasthani Papad Ki Sabzi Recipe,1.0
3229,Patta Gobi Matar Nu Shaak Recipe (Cabbage & Peas Sabzi Recipe),1.0
2775,Tomato Rasam Recipe For Babies And Toddlers,1.0
3279,Chicken In A Foil Recipe,1.0
18081,Sindhi Pulao Recipe,1.0
7241,Suran Ki Sabzi Recipe - Jimikand Masala Sabzi Recipe,1.0
13556,Cauliflower Kurma (Tamil Nadu Restaurant Style Cauliflower Chops) Recipe,1.0
7332,Kashmiri Style Tamatar Chaman Recipe -Paneer Cooked With Tomatoes,1.0
14856,Suran Kebab Masala Recipe - Yam In Tomato Onion Gravy,1.0
13576,Assamese Machor Tenga Anja Recipe - Fish Curry With Kokum,1.0
2691,Amla Rasam Recipe,1.0
14862,Suran Ki Sabzi Recipe - Jimikand Masala Sabzi Recipe,1.0
17981,Arachuvitta Sambar Recipe - Sambar With Fresh Ground Spices,1.0
7361,Turia Muthia Nu Shaak Recipe - Gujarati Style Turai Sabzi,1.0
13561,Elaneer Rasam Recipe - Tender Coconut Rasam,1.0
7426,Punjabi Chana Masala Recipe-North Indian Chole Masala,1.0
7314,Parwal Masala Recipe - No Onion No Garlic Recipe,1.0
13482,Kerala Chicken Curry Recipe - Nadan Kozhi Curry,1.0
13470,Palakatti Chettinad Curry Recipe -Chettinad Style Paneer Kurma Recipe,1.0
3372,Bengali Style Kanch kolar Kofta Curry Recipe (Green Plantain Kofta Curry Recipe),1.0
17963,Aava Pettina Majjiga Pulusu Recipe - Andhra Style Mor Kuzhambu,1.0
3383,Kondakadalai Puli Vengaya Kuzhambu Recipe (South Indian Style Spicy And Tangy Kala Chana),1.0
14921,Matar Chi Usal Recipe - Green Peas In A Onion Tomato Gravy,1.0
476,Patta Gobi Sabzi Recipe - Cabbage Tomato Sabzi,1.0
14923,Paneer Peshawari Recipe - Cottage Cheese In Rich Gravy,1.0
7315,Kashmiri Style Veth Chaman Recipe-Paneer in Yogurt & Tomato Curry,1.0
18018,Green Moong Sprout Salad Recipe With Vegetables- No Onion No Garlic,1.0
14792,Pita Saga Bati Basa Recipe,1.0
12776,Spicy Pepper Chicken Recipe,1.0
13659,Arachuvitta Sambar Recipe - Sambar With Fresh Ground Spices,1.0
13657,Cauliflower Leaves Chutney Recipe,1.0
13647,Dubki Wale Aloo Recipe - Potatoes In A Spicy North Indian Gravy,1.0
18065,Tadkewali Masoor Dal Khichdi Recipe With Garlic & Onions,1.0
18061,तुलसी और पान के पत्तो का रसम रेसिपी - Tulsi And Betel Leaves Rasam Recipe,1.0
14810,Dahi Wale Paneer Recipe - Paneer In A Curd Gravy,1.0
13646,Paruppu Urundai Rasam Recipe - Dal Dumpling Rasam,1.0
5807,Roasted Garlic Tomato Chutney Recipe,1.0
3306,Tomato Onion Gravy Sabzi Recipe,1.0
18022,Hare Tamatar Ki Sabzi Recipe - Raw Tomato Curry,1.0
13630,Matar Masala Tofu Recipe,1.0
13597,Cashmere Steel Fried Tomato Recipe - Fish Curry,1.0
7291,Kashmiri Paneer Gravy Recipe,1.0
3326,Grated Carrot Cucumber Tomato Raita Recipe,1.0
3331,Shahi Bhindi Recipe in Cashew Nut Gravy - Okras in Cashew Nut Curry,1.0
18028,Dal Banjara Recipe - Langar Wali Dal,1.0
14853,Hariyali Gobi Recipe - Palak Cauliflower Curry Recipe,1.0
424,Long Brinjal Poriyal Masala Recipe - Green Baingan Sabzi,1.0
5949,Khatte Baingan Recipe,1.0
14656,Ringna Batata Nu Shaak Recipe- Aloo Baingan Ki Sabzi Recipe,1.0
13899,Uttarkhand Style Mixed Bhaddu Dal Recipe,1.0
6561,Cabbage Tomato Pachadi Recipe,1.0
57,Kollu Rasam Recipe - Healthy Horse Gram Rasam,1.0
6441,Soya Chunks Pepper Curry Recipe,1.0
2910,Karnataka Style Tamarind Gojju Recipe,1.0
65,Kondakadalai Puli Vengaya Kuzhambu Recipe (South Indian Style Spicy And Tangy Kala Chana),1.0
14241,Kakrar Jhal (Bengali Crab Korma Recipe),1.0
6515,Suva Methi Baingan Sabzi Recipe ( Eggplant in Dill and Methi leaves Curry Recipe),1.0
18479,Andhra Style Mukkala Pulusu Recipe-Mixed Vegetable Sambar,1.0
6540,Carrot and Capsicum Mix Dal Recipe,1.0
6580,Kasuri Methi Aur Aloo Rasedar Recipe,1.0
2982,Jaipuri Potato Onion Vegetable Recipe Using Preeti Electric Pressure Cooker,1.0
18469,Dudhi Dal Gosht Recipe-Mutton With Bottle Gourd & Lentils,1.0
6058,Rajasthani Khoya Matar Sabzi Recipe,1.0
6586,Potato Paneer Curry Without Onion And Garlic Recipe (Vrat Wale Aloo Paneer),1.0
18464,Shahi Tindora Recipe - Tindora In Cashew Nut Gravy,1.0
14232,Khatti Meethi Lauki Dal Recipe - Sweet & Spicy Bottle Gourd Dal,1.0
14230,Paneer in Yogurt Tomato Curry (Recipe In Hindi),1.0
18421,Chicken Tariwala Recipe - Punjabi Murgh Tariwala Recipe,1.0
6047,Rajasthani Dal Baaple Churma Recipe,1.0
14311,Vazhaithandu Lemon Rasam Recipe - Banana Stem Lemon Rasam,1.0
6345,Radish Greens Poriyal Recipe (South Indian Style Radish Greens Stir Fry),1.0
2895,Sour Sweet Pudla Recipe - Gujarati Steel Sweet & Savory Panke,1.0
14371,Brinjal Capsicum Sabji Recipe,1.0
6135,South Indian Vazhakkai Puli Kootu Recipe (Plantain In Tamarind Based Curry),1.0
14393,Vendakkai Puli Kuzhambu,1.0
14390,Papad er Dalna Recipe - Bengali Papad Curry,1.0
22,Andhra Style Tamati Pachadi Recipe (Tomato Chutney),1.0
6167,Patta Gobi Matar Nu Shaak Recipe (Cabbage & Peas Sabzi Recipe),1.0
14372,Spicy Coconut Peanut Stuffed Baby Brinjal Recipe,1.0
6207,Assamese Bilahir Tok Recipe,1.0
2936,Dal Chingri (Bengali Style Channa Dal And Prawns) Recipe,1.0
6262,Chutney Chilli Cheese Toast Recipe,1.0
14463,Kumbh Makai Masala Recipe - Baby Corn And Mushroom Tikka Masala,1.0
35,Soya Chunk And Green Peas Sabzi Recipe,1.0
2966,Masala Vadai Kuzhambu Recipe (Mudaliar Style Curried Fritters In Spicy Tamarind Gravy),1.0
2929,Butter Chicken Recipe - The Classic Indian Chicken Gravy,1.0
41,Rase Wale Aloo Recipe (Boiled Potato in Tangy Tomato Sauce),1.0
2974,Spinach Mushroom Chickpea Curry Recipe,1.0
2924,Dal Makhani Without Onion And Garlic (Recipe In Hindi),1.0
14453,Keema Bhindi Masala Recipe - Okra & Minced Meat Curry,1.0
14328,Tamil Nadu Style Arachuvitta Rasam Recipe,1.0
6608,Bengali Aloo Potol er Dalna Recipe - A Traditional Vegetable Side Dish,1.0
2893,Tangy Raw Beetroot & Tomato Chutney Recipe,1.0
227,Butter Chicken Recipe - The Classic Indian Chicken Gravy,1.0
18301,Nihari Gosht Recipe,1.0
18338,Vegetable Rice Upma Recipe,1.0
14605,Jaipuri Aloo Pyaz Ki Sabzi Recipe Using Preethi Electric Pressure Cooker,1.0
5977,Lau Chingri Recipe (Bottle Gourd And Shrimp Curry),1.0
18328,Kongunadu Kathirikai Rasam Recipe - Spicy & Tangy Eggplant Rasam,1.0
184,Chow Chow Thakkali Kootu Recipe - Chayote Squash In Dal Coconut Curry,1.0
18327,Veppam Poo Rasam Recipe (Neem flower Rasam),1.0
14606,Sweet & Spicy Stuffed Paneer In Kofta Curry Recipe,1.0
6931,Tangy Raw Beetroot & Tomato Chutney Recipe,1.0
14628,Khatti Meethi Lauki Dal Recipe - Sweet & Spicy Bottle Gourd Dal,1.0
6868,No Onion No Garlic Raw Tomato Sabzi Recipe,1.0
13933,Matar Chi Usal Recipe - Green Peas In A Onion Tomato Gravy,1.0
13913,Keema Bhindi Masala Recipe - Okra & Minced Meat Curry,1.0
18298,Kandathippili Rasam Recipe - Long Pepper Rasam,1.0
211,Lauki Chana Dal Recipe | Dudhi Chana Dal | High Protein Bottle Gourd Lentil Curry,1.0
213,Kerala Style Varutharacha Mutta Curry Recipe,1.0
214,Lehsuni Moong Dal Tadka Recipe,1.0
3164,Paneer Kofta Curry Recipe - Non Fried,1.0
14653,Lauki Ke Kofta Curry Flavoured With Kasuri Methi,1.0
14598,Paneer Stuffed Mushroom Masala Recipe,1.0
14016,Stuffed Butter Recipe - Stuffed Spice Gravy,1.0
109,Mysore Style Avarekalu Rasam Recipe,1.0
14113,Khatti Meethi Palak Khichdi Recipe,1.0
6619,Cauliflower Coconut Milk Stew Recipe,1.0
14535,Dangar Pachadi With Grated Carrots Recipe (Urad Dal Raita),1.0
14135,Rajasthani Papad Ki Sabzi Recipe,1.0
18387,Kashmiri Style Rajma Recipe,1.0
14545,Spicy Tomato Pickle Recipe - South Indian Thakkali Thokku,1.0
18376,Tulsi And Betel Leaves Rasam Recipe,1.0
14124,Red Capsicum Chutney Recipe - Red Bell Pepper Chutney,1.0
2870,Manga Rasam Recipe - Raw Mango Rasam Recipe,1.0
14091,Spicy Chettinad Fish Fry Recipe,1.0
6828,Cauliflower Leaves Chutney Recipe,1.0
149,Kongunadu Kathirikai Rasam Recipe - Spicy & Tangy Eggplant Rasam,1.0
14566,Kala Chana Masala Curry Recipe,1.0
14567,Baked Stuffed Baati With Churma And Panchratna Dal Recipe,1.0
6738,Punjabi Wadi Choliya Ki Sabzi Recipe,1.0
161,Murungai Keerai Thanni Saaru Recipe-Drumstick Leaves Soup,1.0
6777,Karnataka Style Bele Saaru Recipe,1.0
2854,Hariyali Gobi Recipe - Palak Cauliflower Curry Recipe,1.0
14595,Nawabi Kofta Curry Recipe,1.0
14924,Sweet Corn And Capsicum Gravy Recipe,1.0
3303,Tangy Red Purifier - Tomato Beetroot Juice Recipe,1.0
13060,"Beetroot, Amla And Pudina Juice Recipe",1.0
7908,Tomato Dosa Recipe,1.0
13020,Gongura Chicken Curry Recipe,1.0
3539,Chettinad Style Paneer Kurma (Recipe In Hindi),1.0
5600,Carrot Cucumber Tomato Salad with Lemon and Coriander Recipe,1.0
15066,Manga Rasam Recipe - Raw Mango Rasam Recipe,1.0
622,Beetroot Rice Recipe - Beetroot Pulao,1.0
15070,Murungakkai Vendhaya Keerai Sambar Recipe-Drumstick & Fenugreek Greens Sambar,1.0
2544,Gujarati Dal Recipe - Gujarati Dal (Recipe In Hindi),1.0
629,Spicy & Masaledar Aloo Gobi & Beans Tawa Sabzi Recipe,1.0
17876,Bharwa Lauki Recipe In No Onion No Garlic Makhani Gravy,1.0
3552,Mini Rava Idli With Tomato Chutney Recipe,1.0
15082,Bhune Pyaz Ka Gosht Recipe - Mutton Curry With Roasted Onion & Spices,1.0
636,Delicious Dal Makhani Recipe Without Onion and Garlic (Jain),1.0
641,Jain Style Dal Makhani Recipe,1.0
12991,Prawns Kuzhambu Recipe - Tangy Prawns In Tamarind And Coconut Gravy,1.0
2538,Carrot and Capsicum Mix Dal Recipe,1.0
12967,Dudhi Dhokli Nu Shaak Recipe - Bottle Gourd And Steamed Dumplings Curry,1.0
608,Brinjal Capsicum Sabji Recipe,1.0
485,Palak Makhana Recipe (Navratri Fasting/Vrat Recipe),1.0
601,Hare Tamatar Ki Sabzi Recipe - Raw Tomato Curry,1.0
17797,Prawns Kuzhambu Recipe - Tangy Prawns In Tamarind And Coconut Gravy,1.0
7789,Jain Style Corn Palak Recipe,1.0
17831,Murg Anardana Recipe - Pomegranate Chicken In Yogurt Gravy,1.0
15018,Spinach Mushroom Chickpea Curry Recipe,1.0
17826,Chicken In A Foil Recipe,1.0
7792,Spicy Coconut Peanut Stuffed Baby Brinjal Recipe,1.0
13151,Delicious Butter Chicken Pani Puri Recipe,1.0
17821,Meen Vevichathu Recipe - Kottayam Style Fish Curry,1.0
7805,Bhindi Tomato Sabzi with Panch Phoran Masala,1.0
5623,Bottle Gourd Peel Chutney Recipe,1.0
7833,One Pot Tomato Rice Recipe Using Preethi Electric Pressure Cooker - Thakkali Sadam,1.0
2575,Sprouted Kollu Sambar Recipe - Horse Gram Sambar With Vegetables,1.0
13092,Bengali Kosha Mangsho Recipe-Slow Cooked Mutton Curry,1.0
13069,Arbi Shimla Mirch Sabzi Recipe – Colocasia Capsicum Sabzi,1.0
7860,Chettinad Eral Thokku Recipe - Prawn Masala,1.0
7877,Grated Carrot Cucumber Tomato Raita Recipe,1.0
15104,Kathal Masaledar Sabzi Recipe - Jackfruit Masala Sabzi,1.0
12947,Radish Greens Poriyal Recipe (South Indian Style Radish Greens Stir Fry),1.0
15142,Masala Wali Turai Ki Sabzi Recipe - Ridge Gourd Masala Curry,1.0
15223,Veg Makhanwala Recipe - North Indian Mixed Vegetables Gravy,1.0
8074,Tomato Onion Chutney Recipe - Thakkali Vengayam Chutney,1.0
8079,Kumbh Makai Masala Recipe - Baby Corn And Mushroom Tikka Masala,1.0
728,Kathirikai UrulaiKizhanghu Pachidi Recipe (Brinjals And Potatoes With Moong Dal),1.0
17681,Egg Pulao Recipe,1.0
8091,Kathiyawadi Adad Dal Recipe- Spicy Urad Dal,1.0
17662,Dudhi Dhokli Nu Shaak Recipe - Bottle Gourd And Steamed Dumplings Curry,1.0
15226,Dhaba Style Green Moong Dal Tadka Recipe,1.0
15237,Punjabi Chana Masala Recipe-North Indian Chole Masala,1.0
8096,Thakkali Rasam Recipe - South Indian Tomato Rasam,1.0
2475,Cauliflower Coconut Milk Stew Recipe,1.0
15240,Bharva Baingan Masala Recipe - Stuffed Brinjal Masala,1.0
5509,Green Moong Sprout Salad Recipe With Vegetables- No Onion No Garlic,1.0
5506,Dal Banjara Recipe - Langar Wali Dal,1.0
12794,Karnataka Style Bonda Soup Recipe-Urad dal Fritters in Spicy Dal Soup,1.0
8133,Khatta Meetha Pudla Recipe - Gujarati Style Sweet & Savoury Pancake,1.0
721,Misa Maas Kordoi Tenga Recipe (Shrimp With Star Fruit Curry),1.0
2493,Sprouted Horse Gram Thoran Recipe - No Onion No Garlic,1.0
7988,Spicy Tomato Pickle Recipe - South Indian Thakkali Thokku,1.0
15215,Spiced Watermelon Curry Recipe With Carrots & Peppers,1.0
12907,Ajwaini Tomato Okra Recipe,1.0
12905,Gujarati Style Save Tomato Vegetable Recipe - Sev Tamatar Ki Sabzi (Recipe In Hindi),1.0
15161,Grated Carrot Cucumber Tomato Raita Recipe,1.0
684,Pineapple Rasam Recipe,1.0
2512,Patiala Aloo Recipe,1.0
686,Assamese Machor Tenga Anja Recipe - Fish Curry With Kokum,1.0
15173,Shahi Bhindi Recipe in Cashew Nut Gravy - Okras in Cashew Nut Curry,1.0
17718,Poondu Milagu Kuzhambu Recipe - Tamilnadu Style Garlic and Black Pepper Curry,1.0
17712,Baby Potato Theeyal Recipe - Kerala Style Potatoes In Shallots And Roasted Coconut,1.0
698,Andhra Style Vendakaya Charu Recipe - Ladies Finger Rasam,1.0
8025,Methi Khakhra Recipe - Gujarati Savory Crispy Flat Bread,1.0
15185,Mughlai Bhindi Recipe - Spicy Okra Curry,1.0
15190,Spinach Rice Recipe - Palak Pulao,1.0
12868,Paneer Peshawari Recipe - Cottage Cheese In Rich Gravy,1.0
15205,Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,1.0
13206,Tomato Jam Recipe,1.0
10286,Lobia Masala (Recipe In Hindi),1.0
3434,Kacche Aam Aur Lehsun Ki Dal Recipe -Curried Lentils With Mango & Garlic,1.0
3429,Kathirikai UrulaiKizhanghu Pachidi Recipe (Brinjals And Potatoes With Moong Dal),1.0
14998,Kashmiri Style Veth Chaman Recipe-Paneer in Yogurt & Tomato Curry,1.0
13348,Dhaba Style Dal Fry Recipe (Dhaba Style Dal Fry),1.0
13392,Tulsi And Betel Leaves Rasam Recipe,1.0
14990,Khatti Meethi Tinda Masala Recipe,1.0
7496,Lahsuni Dal Tadka -Moong Dal with Pumpkin,1.0
13304,Roasted Garlic Tomato Chutney Recipe,1.0
14976,Patiala Aloo Recipe,1.0
495,Uttarkhand Style Mixed Bhaddu Dal Recipe,1.0
7699,Red Capsicum Chutney Recipe - Red Bell Pepper Chutney,1.0
17901,Seer Fish Fry Recipe,1.0
7666,Vendakkai Puli Kuzhambu,1.0
7616,Ellu Kuzhambu Recipe- Sesame Seeds Kuzhambu,1.0
5703,तुलसी और पान के पत्तो का रसम रेसिपी - Tulsi And Betel Leaves Rasam Recipe,1.0
7571,Lemon Rasam Recipe - Nimbe Saaru Recipe,1.0
17915,Sorakkai Puli Kuzhambu Recipe - Tangy Bottle Gourd Curry,1.0
7572,Tamil Nadu Style Arachuvitta Rasam Recipe,1.0
17937,Kashmiri Style Gaad T Tamatar Recipe - Fish Curry,1.0
5681,Dhaba Style Tomato Chutney Recipe,1.0
14961,Mixed Vegetable Kurma Recipe - Vegetables in Spicy Coconut Curry,1.0
13337,Andhra Style Zucchini Tomato Chutney Recipe,1.0
7543,Vazhaithandu Lemon Rasam Recipe - Banana Stem Lemon Rasam,1.0
3412,Aava Pettina Majjiga Pulusu Recipe - Andhra Style Mor Kuzhambu,1.0
14959,Sprouted Kollu Sambar Recipe - Horse Gram Sambar With Vegetables,1.0
17914,Murungakkai Puli Kuzhambu Recipe -Spicy Drumstick Curry,1.0
17950,Chicken Mapas Recipe - Chicken in Coconut Milk Curry,1.0
3418,Murungakkai Puli Kuzhambu Recipe -Spicy Drumstick Curry,1.0
13223,Soya Pilaf / Pulav Recipe,1.0
17955,Munthiri Masala Kurma Recipe - Kaju Masala Kurma Recipe,1.0
17877,Spicy Chettinad Fish Fry Recipe,1.0
15055,Paneer Matar Keema Recipe,0.9333333333333332
9336,Stuffed Chicken Recipe With Mixed Vegetables,0.9333333333333332
8703,Stuffed Chicken Recipe With Mixed Vegetables,0.9333333333333332
8921,Fried Barnyard Millet Recipe -Fried Samvat Rice,0.9
12043,Enchorer Torkari Recipe - Bengali Style Raw Jackfruit in Semi-gravy,0.9
125,Karnataka Style Avarekalu Huli Saru Recipe (Field Beans in a Coconut based Gravy Recipe),0.9
9210,Tirunelveli Sodhi Kuzhambu Recipe - Mixed Vegetable Stew,0.9
11787,Oriya Style Ghanta Tarkari (Recipe In Hindi),0.9
197,Potato Stuffed Dal Dhokli Recipe,0.9
4037,Pumpkin Kofta Curry Recipe,0.9
12150,Bengali Style Dhokar Dalna Recipe (Spiced Lentil Cakes in Tomato Gravy Recipe),0.9
1836,Chettinad Vegetable Biryani Recipe,0.9
16055,Pumpkin Kofta Curry Recipe,0.9
6907,Odia Chatu Besara Recipe (Mushrooms in Spicy Mustard Curry),0.9
189,Kathirikai Urulai Kizhangu Kara Kuzhambu Recipe,0.9
12415,Mixed Vegetable Noodle Cutlet Recipe,0.9
17103,Karnataka Style Avarekalu Huli Saru Recipe (Field Beans in a Coconut based Gravy Recipe),0.9
10682,Potato Stuffed Dal Dhokli Recipe,0.9
16305,Fried Barnyard Millet Recipe -Fried Samvat Rice,0.9
17737,Chanar Dalna Recipe -Bengali Style Paneer & Potato Gravy,0.9
1017,Kerala Style Varutharacha Sambar Recipe - Tangy Coconut Sambar Recipe,0.9
9689,Karnataka Style Avarekalu Huli Saru Recipe (Field Beans in a Coconut based Gravy Recipe),0.9
7943,Healthy Soya Sabudana Kebabs Recipe With Spicy Tomato Chutney,0.9
14511,Kerala Style Varutharacha Sambar Recipe - Tangy Coconut Sambar Recipe,0.9
160,Chanar Dalna Recipe -Bengali Style Paneer & Potato Gravy,0.9
14572,Kathirikai Urulai Kizhangu Kara Kuzhambu Recipe,0.9
15963,Bengali Style Dhokar Dalna Recipe (Spiced Lentil Cakes in Tomato Gravy Recipe),0.9
1616,Bisi Bele Bath Recipe - A Spicy Mixed Vegetable Sambar Rice,0.9
9723,Eggplant Potato Alkaline Broth Recipe,0.9
14398,Potato Stuffed Dal Dhokli Recipe,0.9
2499,Vaangi Shimla Mirchi Bhaji Recipe - Brinjal Capsicum Gravy,0.9
16278,Kongunadu Urulai Kurma Recipe (Curried Potatoes from Kongunadu),0.9
8403,Barnyard Millet Bisi Bele Bath Recipe,0.9
17431,Pabda Macher Kalo Jeera Diye Recipe - Bengali Pabda Fish Curry,0.9
15523,One Pot Mixed Vegetable Curry Recipe Using Preethi Electric Pressure Cooker,0.9
11040,Chanar Dal Recipe - Bengali Steel Paneer & Potato Gravy,0.9
4327,Kerala Style Varutharacha Sambar Recipe - Tangy Coconut Sambar Recipe,0.9
13081,Tirunelveli Sodhi Kuzhambu Recipe - Mixed Vegetable Stew,0.9
18237,Enchorer Torkari Recipe - Bengali Style Raw Jackfruit in Semi-gravy,0.9
4179,Fried Barnyard Millet Recipe -Fried Samvat Rice,0.9
5614,Sama Khichdi Recipe - Barnyard Millet Khichdi -Navratri Fasting - Vrat Recipe,0.9
11485,Odiya Style Chana Dal With Potato & Pumpkin Curry Recipe,0.9
13801,Sabsige Millet Pulav Recipe,0.9
17959,Tirunelveli Sodhi Kuzhambu Recipe - Mixed Vegetable Stew,0.9
17824,Stuffed Chicken Recipe With Mixed Vegetables,0.9
16972,Sabsige Millet Pulav Recipe,0.9
18210,Sama Khichdi Recipe - Barnyard Millet Khichdi -Navratri Fasting - Vrat Recipe,0.9
10010,Sama Khichdi Recipe - Barnyard Millet Khichdi -Navratri Fasting - Vrat Recipe,0.9
15019,Vaangi Shimla Mirchi Bhaji Recipe - Brinjal Capsicum Gravy,0.9
14193,Sago Khichdi Recipe (Savory Tapioca Pearls Stir Fry),0.9
6050,Sabsige Millet Pulav Recipe,0.9
9849,Papad er Dalna Recipe - Bengali Papad Curry,0.9
4040,Bandhakopir Ghonto Recipe (Bengali Style Cabbage Fry),0.8666666666666667
15365,Bandhakopir Ghonto Recipe (Bengali Style Cabbage Fry),0.8666666666666667
5386,Kashmiri Style Nadru Ke Kabab Recipe-Lotus Stem in Spicy Gravy,0.86
15097,Matar Mushroom Curry Recipe,0.8333333333333334
16591,Chettinad Prawn Curry Recipe,0.8333333333333334
17704,Kabuli Chana Kofta Biryani Recipe - Chickpea Kofta Biryani,0.8333333333333334
14908,Punjabi Style Tinda Sabzi Recipe,0.8333333333333334
13800,Punjabi Style Tinda Sabzi Recipe,0.8333333333333334
18541,Vegetable Uttapam Recipe,0.8333333333333334
15025,Methi Paneer Bhurji Recipe in Creamy Gravy,0.8333333333333334
4447,Chicken Jalfrezi Recipe - Chicken And Bell Peppers In Tomato Gravy,0.8333333333333334
1970,Paneer Jalfrezi Recipe,0.8333333333333334
15021,Aloo Matar Paneer Curry Recipe,0.8333333333333334
4604,Paneer Bhurji Gravy Recipe,0.8333333333333334
6202,Iyengar Bakery Style Masala Bread Recipe,0.8333333333333334
6143,Spicy Crunchy Masala Idli Recipe,0.8333333333333334
18394,Chicken Jalfrezi Recipe - Chicken And Bell Peppers In Tomato Gravy,0.8333333333333334
2428,Chettinad Prawn Curry Recipe,0.8333333333333334
7228,Methi Paneer Bhurji Recipe in Creamy Gravy,0.8333333333333334
7202,Matar Mushroom Curry Recipe,0.8333333333333334
7262,Palak Paneer Kathi Roll Recipe -High Protein Spinach Cottage Cheese Wraps Recipe,0.8333333333333334
15177,Delicious One Pot Butter Chicken Khichdi Recipe,0.8333333333333334
7272,Paneer Bhurji Gravy Recipe,0.8333333333333334
924,Goan Chicken Vindaloo Recipe,0.8333333333333334
9944,Punjabi Style Tinda Sabzi Recipe - Punjabi Style Tinda Sabzi Recipe,0.8333333333333334
8486,Chicken Jalfrezi Recipe - Chicken And Bell Peppers In Tomato Gravy,0.8333333333333334
12740,Matar Mushroom Curry Recipe,0.8333333333333334
3201,Iyengar Bakery Style Masala Bread Recipe,0.8333333333333334
17690,Khara Bhath Recipe-South Indian Rava Bhath,0.8333333333333334
2671,Palak Paneer Kathi Roll Recipe -High Protein Spinach Cottage Cheese Wraps Recipe,0.8333333333333334
15807,Paneer Jalfrezi Recipe,0.8333333333333334
13690,Paneer Jalfrezi Recipe,0.8333333333333334
12646,Delicious One Pot Butter Chicken Khichdi Recipe,0.8333333333333334
7927,Delicious One Pot Butter Chicken Khichdi Recipe,0.8333333333333334
7312,Paneer Matar Keema Recipe,0.825
11744,Paneer Matar Keema Recipe,0.825
4512,Aloo Paneer Kebab Recipe,0.8
16013,Rajgira Paneer Paratha Recipe (Navratri Fasting/Vrat Recipe),0.8
3419,Konkani Style Sungta Ambat Aani Tallel Sungta Recipe- Fried Prawns & Curry,0.8
15007,Methi Shakarkand Aloo Sabzi Recipe - Sweet Potato & Fenugreek Leaves Sabzi,0.8
15352,Dappalam Recipe- Andhra Vegetable Stew Recipe,0.8
4529,Healthy Soya Sabudana Kebabs Recipe With Spicy Tomato Chutney,0.8
2445,Thekera Tenga Recipe,0.8
3393,Hari Dhania Ki Sabzi ( Fresh Coriander leaves Dry Curry) Recipe,0.8
2469,Creamy Beetroot and Potato Puree Recipe - Baby Food,0.8
10368,Bisi Bele Bath Recipe - A Spicy Mixed Vegetable Sambar Rice,0.8
12718,Shukto Recipe - Bengali Mixed Vegetable in Mustard and Poppy Seed Gravy,0.8
3667,Bengali Style Mixed Vegetable (Recipe In Hindi),0.8
16080,Aloo Masala Puri Recipe,0.8
13445,Chapor Ghonto Recipe (Bengali Mix Vegetable With Lentils Patties),0.8
15616,Mulakushyam Recipe - A Mixed Vegetable Lentil Curry,0.8
12667,Karwar Style Valval Recipe (Mixed Vegetables In Coconut Milk),0.8
15596,Pepe Ghonto Recipe -Bengali Style Raw Papaya Sabzi,0.8
